text,label,cleaned,stemmed
درود بر شرف شما دکتر سعید سکویی، حرف دل ما را میزنید دوستان اگر تاکنون نمیدانستید از اکنون بدانید چنانچه شما در هر رای گیری و انتخابات رژیم شرکت کنید، فردا این کشورهای گرگ همسایه و یا اروپایی همان انتخابات را دلیل بر مشروعیت نظام میکنند و کار ما برای پس گرفتن حق خود دشوارتر میشود,SAD, درود شرف دکتر سعید سکویی حرف دل میزنید دوستان تاکنون نمیدانستید بدانید چنانچه رای گیری انتخابات رژیم شرکت فردا کشورهای گرگ همسایه اروپایی انتخابات دلیل مشروعیت نظام میکنند کار دشوارتر,درود بر شرف شما دکتر سعید سکویی، حرف دل ما را میزنید دوستان اگر تاکنون نمیدانستید از اکنون بدانید چنانچه شما در هر رای گیری و انتخابات رژیم شرکت کنید، فردا این کشورهای گرگ همسایه و یا اروپایی همان انتخابات را دلیل بر مشروعیت نظام میکنند و کار ما برای پس گرفتن حق خود دشوارتر میشود
دلت همیشه شاد بهاری باشه عزیزم❤️❤️❤️❤️,HAPPY, دلت شاد بهاری عزیزم,دلت همیشه شاد بهاری باشه عزیزم❤️❤️❤️❤️
چرا یه دختر باید به حدی از تنفر رسیده باشه که بگه از همه پسرها متنفرم کاش با هم در صلح و محبت بودیم این نگاه خیلی ترسناک,HATE, دختر حدی تنفر رسیده بگه پسرها متنفرم کاش صلح محبت ترسناک,چرا یه دختر باید به حدی از تنفر رسیده باشه که بگه از همه پسرها متنفرم کاش با هم در صلح و محبت بودیم این نگاه خیلی ترسناک
بینهایت بد .اصلا یشنهاد نمیکنم.تازه گرفتم و با اونی که تو سایته خیلی فرق داره حداقل از لحاظ ظاهری.میخوام عودت بدم..,SAD, بینهایت بد یشنهاد نمیکنم اونی سایته فرق حداقل لحاظ ظاهری میخوام عودت بدم,بینهایت بد .اصلا یشنهاد نمیکنم.تازه گرفتم و با اونی که تو سایته خیلی فرق داره حداقل از لحاظ ظاهری.میخوام عودت بدم..
حالا اون انتخابهای بین بد و بدتر خیلی از رای دهندگان که داستان جدایی بوده و ارتباط چندانی به این موضوع امیدِ به موفقیت اصلاحاتی پایدار در ساختار حکومتی ایران نداشت.,OTHER, حالا انتخابهای بد بدتر رای دهندگان داستان جدایی ارتباط چندانی موضوع امیدِ موفقیت اصلاحاتی پایدار ساختار حکومتی ایران نداشت,حالا اون انتخابهای بین بد و بدتر خیلی از رای دهندگان که داستان جدایی بوده و ارتباط چندانی به این موضوع امیدِ به موفقیت اصلاحاتی پایدار در ساختار حکومتی ایران نداشت.
میخوام یه فحش رو بذارم کنار امروز فهمیدم فقط تو رانندگی اونم وقتی اعصابم رو خورد میکنن میگم!چیکار کنم؟؟؟ پ ن: فحشش خیلی زشته,ANGRY, میخوام فحش بذارم فهمیدم رانندگی اونم اعصابم خورد چیکار فحشش زشته,میخوام یه فحش رو بذارم کنار امروز فهمیدم فقط تو رانندگی اونم وقتی اعصابم رو خورد میکنن میگم!چیکار کنم؟؟؟ پ ن: فحشش خیلی زشته
تو توییتر نسبت به دونفر حس تنفر شدیدی دارم و با افتخار بلاکشون کردم یکیشون خانوم اند و فوق العاده خودخواه و از خود راضی اونیکی هم یه اقای به ظاهر انقلابی بی ادب که تهمت بدی به بنده زدند,HATE, توییتر نسبت دونفر حس تنفر شدیدی افتخار بلاکشون یکیشون خانوم العاده خودخواه راضی اونیکی اقای ظاهر انقلابی ادب تهمت بدی بنده زدند,تو توییتر نسبت به دونفر حس تنفر شدیدی دارم و با افتخار بلاکشون کردم یکیشون خانوم اند و فوق العاده خودخواه و از خود راضی اونیکی هم یه اقای به ظاهر انقلابی بی ادب که تهمت بدی به بنده زدند
معلومه که آقایون باید ناراحت باشن چونکه اصن این حرفها به نفعشون نیست .اما همین آقایون همین حرفهارو واسه دخترای خودشون صادق میدونن,OTHER, معلومه آقایون ناراحت باشن چونکه اصن حرفها نفعشون آقایون حرفهارو واسه دخترای خودشون صادق میدونن,معلومه که آقایون باید ناراحت باشن چونکه اصن این حرفها به نفعشون نیست .اما همین آقایون همین حرفهارو واسه دخترای خودشون صادق میدونن
دلم تنگ شده واسه دوستت دارم گفتن های بی هوات,SAD, دلم تنگ واسه دوستت هوات,دلم تنگ شده واسه دوستت دارم گفتن های بی هوات
 بعد از اینکه به دستم رسید چون راضی بودم میخواستم یکی دیگه سفارش بدم ولی دیدم قیمتش رفته بالاعجب عکس پرمعنایی مردم، زیر چتر امنیتی که موشکهای بالستیک برای کشور ایجاد کردهاند، در راهپیمایی 22 بهمن حضور یافتهاند عقلانی است که این توان مهم را به چوب حراج مذاکره بگذاریم؟ #۲۲بهمن_تماشایی #22Bahman,SURPRISE, دستم رسید راضی بودم میخواستم سفارش بدم دیدم قیمتش بالاعجب عکس پرمعنایی چتر امنیتی موشکهای بالستیک کشور ایجاد کردهاند راهپیمایی بهمن حضور یافتهاند عقلانی توان مهم چوب حراج مذاکره بگذاریم بهمن تماشایی, بعد از اینکه به دستم رسید چون راضی بودم میخواستم یکی دیگه سفارش بدم ولی دیدم قیمتش رفته بالاعجب عکس پرمعنایی مردم، زیر چتر امنیتی که موشکهای بالستیک برای کشور ایجاد کردهاند، در راهپیمایی 22 بهمن حضور یافتهاند عقلانی است که این توان مهم را به چوب حراج مذاکره بگذاریم؟ #۲۲بهمن_تماشایی #22Bahman
گفته بودم من کلا فیلم ترسناک نمیبینم؟,FEAR, بودم کلا فیلم ترسناک نمیبینم,گفته بودم من کلا فیلم ترسناک نمیبینم؟
از تمام کسانی که دوستشان دارم میترسم، میترسم که بمیرند,FEAR, دوستشان میترسم میترسم بمیرند,از تمام کسانی که دوستشان دارم میترسم، میترسم که بمیرند
تصویر جنجال برانگیز مسئولان خوزستان,OTHER, تصویر جنجال برانگیز مسیولان خوزستان,تصویر جنجال برانگیز مسئولان خوزستان
سانحه تلخ و دلخراش سقوط هواپیمای مسافربری تهران-یاسوج که به جان باختن ۶۶ نفر از مسافران و خدمه آن منجر شد، من را نیز بسیار اندوهگین کرد. این غم بزرگ را به همه مردم #ایران و به ویژه خانوادههای قربانیان این سانحه تسلیت میگویم و برای آنها آرامش و شکیبایی آرزو میکنم.,SAD, سانحه تلخ دلخراش سقوط هواپیمای مسافربری تهران یاسوج جان باختن نفر مسافران خدمه منجر اندوهگین غم ایران خانوادههای قربانیان سانحه تسلیت میگویم آرامش شکیبایی آرزو,سانحه تلخ و دلخراش سقوط هواپیمای مسافربری تهران-یاسوج که به جان باختن ۶۶ نفر از مسافران و خدمه آن منجر شد، من را نیز بسیار اندوهگین کرد. این غم بزرگ را به همه مردم #ایران و به ویژه خانوادههای قربانیان این سانحه تسلیت میگویم و برای آنها آرامش و شکیبایی آرزو میکنم.
الان خیلی جدی فهمیدم از پیر شدن بیشتر از مرگ میترسم,FEAR, جدی فهمیدم پیر مرگ میترسم,الان خیلی جدی فهمیدم از پیر شدن بیشتر از مرگ میترسم
