text,label,cleaned,stemmed
با ظهور ج.اسلامی تمام سرگرمی و تفریحات سالم و شاد جامعه ممنوع شد نتیجه/تبدیل جامعه ایران به غمگین ترین و خشن ترین جامعه درجهان به گفته ٭مایک پمپیو٭ #چهل_سال_شکست,SAD, ظهور اسلامی سرگرمی تفریحات سالم شاد جامعه ممنوع نتیجه تبدیل جامعه ایران غمگین ترین خشن ترین جامعه درجهان ٭مایک پمپیو٭ چهل سال شکست,با ظهور ج.اسلامی تمام سرگرمی و تفریحات سالم و شاد جامعه ممنوع شد نتیجه/تبدیل جامعه ایران به غمگین ترین و خشن ترین جامعه درجهان به گفته ٭مایک پمپیو٭ #چهل_سال_شکست
کارگری که برای بازکردن راه آب در فاضلاب فرورفت و روی مسوولان را سیاه کرد: مسئولان فقط برای عکس یادگاری به من سر نزنند.اسمش #طارق_زرگانی است.۳۱ساله است و دیپلم دارد.پس از مرگ پدر در کنار مادر و خواهرش زندگی میکند و از ۶ سال پیش در دهیاری قلعه چنعان،حوالی اهواز، کارگر خدماتی است,SAD, کارگری بازکردن آب فاضلاب فرورفت مسوولان سیاه مسیولان عکس یادگاری نزنند اسمش طارق زرگانی ساله دیپلم مرگ پدر مادر خواهرش زندگی میکند سال دهیاری قلعه چنعان حوالی اهواز کارگر خدماتی,کارگری که برای بازکردن راه آب در فاضلاب فرورفت و روی مسوولان را سیاه کرد: مسئولان فقط برای عکس یادگاری به من سر نزنند.اسمش #طارق_زرگانی است.۳۱ساله است و دیپلم دارد.پس از مرگ پدر در کنار مادر و خواهرش زندگی میکند و از ۶ سال پیش در دهیاری قلعه چنعان،حوالی اهواز، کارگر خدماتی است
واقعيت غم انگيز جهان ما,SAD, واقعیت غم انگیز جهان,واقعيت غم انگيز جهان ما
ما از وحشت نمیمیریم، از استرس میمیریم از استرس برای فردای خودمون,FEAR, وحشت نمیمیریم استرس میمیریم استرس فردای خودمون,ما از وحشت نمیمیریم، از استرس میمیریم از استرس برای فردای خودمون
 من یک دختر هستم که 2ملیون ندارم عمل جراحی کنم بخاطر مریضیم و 1ساله دارم درد میکشم و تحمل میکنم سال پیش با حال بدم توی دی ماه رفتم تضاهرات ولی باز هیچی همه ساکت شدن و زندگی ادامه داره,SAD, دختر ملیون ندارم جراحی بخاطر مریضیم ساله درد میکشم تحمل سال بدم توی دی ماه رفتم تضاهرات باز هیچی ساکت زندگی ادامه, من یک دختر هستم که 2ملیون ندارم عمل جراحی کنم بخاطر مریضیم و 1ساله دارم درد میکشم و تحمل میکنم سال پیش با حال بدم توی دی ماه رفتم تضاهرات ولی باز هیچی همه ساکت شدن و زندگی ادامه داره
"در صف اول انتقاد از نتیجه گرایی قرار دارم اما خودم خدای نتیجه گرایی ام یعنی چی که ""که چی"" مرگ ""که چی"" گوساله درد ""که چی"" مثل بقیه زندگیتو کن",ANGRY, صف انتقاد نتیجه گرایی قرار خودم خدای نتیجه گرایی مرگ گوساله درد بقیه زندگیتو,"در صف اول انتقاد از نتیجه گرایی قرار دارم اما خودم خدای نتیجه گرایی ام یعنی چی که ""که چی"" مرگ ""که چی"" گوساله درد ""که چی"" مثل بقیه زندگیتو کن"
شما الان برو تو خیابون به خدا فحش بده.... شاید 1% احتمال نجاتت باشه...بعد برو به رهبر فقط یه انتقاد کن...از یه جاهایی سر در میاری که اصلا فکرشم وحشتناکه پشمای خود فرعونم ریخته,FEAR, برو خیابون خدا فحش بده احتمال نجاتت برو رهبر انتقاد جاهایی میاری فکرشم وحشتناکه پشمای فرعونم ریخته,شما الان برو تو خیابون به خدا فحش بده.... شاید 1% احتمال نجاتت باشه...بعد برو به رهبر فقط یه انتقاد کن...از یه جاهایی سر در میاری که اصلا فکرشم وحشتناکه پشمای خود فرعونم ریخته
برای اولین بار صدا سیما چیزی پخش کرد که باید با آب طلا نوشت و بر در و دیوار قاب گرفت! درود بر شجاعت کارشناس شبکه ۴!,HAPPY, اولین صدا سیما پخش آب طلا نوشت دیوار قاب درود شجاعت کارشناس شبکه,برای اولین بار صدا سیما چیزی پخش کرد که باید با آب طلا نوشت و بر در و دیوار قاب گرفت! درود بر شجاعت کارشناس شبکه ۴!
#سعید_جلیلی رفته با کامیونداران معترض دیدار کرده، به «سوء استفاده بیگانگان» اشاره کرده و گفته: «دشمن از پایداری و وفاداری شما عصبانی است». نمیدانم کی شما را فرستاده آنجا؛ ولی کسانی که به دیدارشان رفتهای در اعتراض به آمریکا و اسرائیل اعتصاب نکردهاند! عصبانیترشان نکن,ANGRY, سعید جلیلی کامیونداران معترض دیدار سوء بیگانگان اشاره دشمن پایداری وفاداری عصبانی نمیدانم فرستاده آنجا؛ دیدارشان رفتهای اعتراض آمریکا اسراییل اعتصاب نکردهاند عصبانیترشان نکن,#سعید_جلیلی رفته با کامیونداران معترض دیدار کرده، به «سوء استفاده بیگانگان» اشاره کرده و گفته: «دشمن از پایداری و وفاداری شما عصبانی است». نمیدانم کی شما را فرستاده آنجا؛ ولی کسانی که به دیدارشان رفتهای در اعتراض به آمریکا و اسرائیل اعتصاب نکردهاند! عصبانیترشان نکن
خواستم از فاصله ۱۱۸۷۲ کیلومتری برای تکتک مردم کف خیابانهای ونزولا آرزوی موفقیت کنم و بگم هزینههای آزادی، سرمایه گذاری برای نسل آیندهاست درود بر آزادگانِ کف خیابانیِ ونزولا #VENEZUELA,HAPPY, فاصله کیلومتری تکتک کف خیابانهای ونزولا آرزوی موفقیت بگم هزینههای آزادی سرمایه گذاری نسل آیندهاست درود آزادگانِ کف خیابانیِ ونزولا,خواستم از فاصله ۱۱۸۷۲ کیلومتری برای تکتک مردم کف خیابانهای ونزولا آرزوی موفقیت کنم و بگم هزینههای آزادی، سرمایه گذاری برای نسل آیندهاست درود بر آزادگانِ کف خیابانیِ ونزولا #VENEZUELA
یه حجم زیادی از جیغ و داد و غر زدنای بی دلیل تو وجودم گیر کرده ! صبر و تحملم دیگه به نقطه ی نزدیک صفر رسیده رسما ! بدترین بخش این حس و حال اینکه مقصرش کسی نیست جز خودم !!!!,SAD, حجم زیادی جیغ غر زدنای دلیل وجودم گیر صبر تحملم نقطه نزدیک صفر رسیده رسما بدترین حس مقصرش خودم,یه حجم زیادی از جیغ و داد و غر زدنای بی دلیل تو وجودم گیر کرده ! صبر و تحملم دیگه به نقطه ی نزدیک صفر رسیده رسما ! بدترین بخش این حس و حال اینکه مقصرش کسی نیست جز خودم !!!!
